,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mlp__alpha,param_mlp__batch_size,param_mlp__early_stopping,param_mlp__hidden_layer_sizes,param_mlp__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
32,9.452739000320435,0.15581663707307278,0.0055979728698730465,0.00011723510652504041,0.01,100,False,"(50, 50)",invscaling,"{'mlp__alpha': 0.01, 'mlp__batch_size': 100, 'mlp__early_stopping': False, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'invscaling'}",0.5650406504065041,0.540650406504065,0.5528455284552846,0.5040650406504065,0.508130081300813,0.5341463414634147,0.024199798481523933,43
33,8.473383617401122,0.30713989238206507,0.011607503890991211,0.011472060245850466,0.01,100,False,"(75, 75)",constant,"{'mlp__alpha': 0.01, 'mlp__batch_size': 100, 'mlp__early_stopping': False, 'mlp__hidden_layer_sizes': (75, 75), 'mlp__learning_rate': 'constant'}",0.5528455284552846,0.5772357723577236,0.5650406504065041,0.508130081300813,0.5040650406504065,0.5414634146341464,0.029916047956055455,19
34,8.922223472595215,0.17196598682982392,0.005873632431030273,0.00022219344745591965,0.01,100,False,"(75, 75)",adaptive,"{'mlp__alpha': 0.01, 'mlp__batch_size': 100, 'mlp__early_stopping': False, 'mlp__hidden_layer_sizes': (75, 75), 'mlp__learning_rate': 'adaptive'}",0.5528455284552846,0.5772357723577236,0.5650406504065041,0.508130081300813,0.5040650406504065,0.5414634146341464,0.029916047956055455,19
35,8.574262809753417,0.1623456025878116,0.0059963703155517575,0.0002820683688022838,0.01,100,False,"(75, 75)",invscaling,"{'mlp__alpha': 0.01, 'mlp__batch_size': 100, 'mlp__early_stopping': False, 'mlp__hidden_layer_sizes': (75, 75), 'mlp__learning_rate': 'invscaling'}",0.5528455284552846,0.5772357723577236,0.5650406504065041,0.508130081300813,0.5040650406504065,0.5414634146341464,0.029916047956055455,19
36,0.45911149978637694,0.1525965159712287,0.005182647705078125,0.00014069157724469958,0.01,auto,True,"(25, 25)",constant,"{'mlp__alpha': 0.01, 'mlp__batch_size': 'auto', 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (25, 25), 'mlp__learning_rate': 'constant'}",0.4796747967479675,0.4959349593495935,0.4796747967479675,0.37398373983739835,0.4268292682926829,0.451219512195122,0.04512012008296458,103
37,0.45464520454406737,0.14869947973067857,0.00517430305480957,8.654622006963478e-05,0.01,auto,True,"(25, 25)",adaptive,"{'mlp__alpha': 0.01, 'mlp__batch_size': 'auto', 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (25, 25), 'mlp__learning_rate': 'adaptive'}",0.4796747967479675,0.4959349593495935,0.4796747967479675,0.37398373983739835,0.4268292682926829,0.451219512195122,0.04512012008296458,103
38,0.4647487163543701,0.15203608769767007,0.005303525924682617,0.0001102808584660017,0.01,auto,True,"(25, 25)",invscaling,"{'mlp__alpha': 0.01, 'mlp__batch_size': 'auto', 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (25, 25), 'mlp__learning_rate': 'invscaling'}",0.4796747967479675,0.4959349593495935,0.4796747967479675,0.37398373983739835,0.4268292682926829,0.451219512195122,0.04512012008296458,103
39,0.5181485176086426,0.08913631840751572,0.0054436206817626955,0.00016176375728091654,0.01,auto,True,"(50, 50)",constant,"{'mlp__alpha': 0.01, 'mlp__batch_size': 'auto', 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'constant'}",0.508130081300813,0.5528455284552846,0.524390243902439,0.491869918699187,0.5284552845528455,0.5211382113821138,0.020471021645551493,82
40,0.5194084644317627,0.08546062509594932,0.005481863021850586,0.00012619228502554344,0.01,auto,True,"(50, 50)",adaptive,"{'mlp__alpha': 0.01, 'mlp__batch_size': 'auto', 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'adaptive'}",0.508130081300813,0.5528455284552846,0.524390243902439,0.491869918699187,0.5284552845528455,0.5211382113821138,0.020471021645551493,82
41,0.5206703662872314,0.08631374738755239,0.006139087677001953,0.0013342501117045024,0.01,auto,True,"(50, 50)",invscaling,"{'mlp__alpha': 0.01, 'mlp__batch_size': 'auto', 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'invscaling'}",0.508130081300813,0.5528455284552846,0.524390243902439,0.491869918699187,0.5284552845528455,0.5211382113821138,0.020471021645551493,82
