,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_batch_size,param_hidden_layer_sizes,param_learning_rate,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
41,21.254312133789064,4.185022928442201,0.009342241287231445,0.0019472051768979406,logistic,0.01,50,"(200, 200)",adaptive,adam,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (200, 200), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.4796747967479675,0.46747967479674796,0.524390243902439,0.45528455284552843,0.43902439024390244,0.47317073170731716,0.02892755589375155,586
42,13.73046178817749,1.7901756773259438,0.009126377105712891,0.0018142898771937384,logistic,0.01,50,"(200, 200)",invscaling,lbfgs,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (200, 200), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",0.483739837398374,0.5203252032520326,0.47560975609756095,0.4878048780487805,0.508130081300813,0.4951219512195122,0.01654226825152507,484
43,1.354771375656128,0.2613152332628895,0.008366155624389648,0.0016122345901670883,logistic,0.01,50,"(200, 200)",invscaling,sgd,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (200, 200), 'learning_rate': 'invscaling', 'solver': 'sgd'}",0.23577235772357724,0.23170731707317074,0.23170731707317074,0.23170731707317074,0.23577235772357724,0.23333333333333334,0.0019914550754334755,803
44,21.553001832962035,7.407387089707348,0.008931541442871093,0.0018029838441190192,logistic,0.01,50,"(200, 200)",invscaling,adam,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (200, 200), 'learning_rate': 'invscaling', 'solver': 'adam'}",0.4796747967479675,0.46747967479674796,0.524390243902439,0.45528455284552843,0.43902439024390244,0.47317073170731716,0.02892755589375155,586
45,21.433760404586792,0.9461696767297362,0.01222367286682129,0.0035607358251428397,logistic,0.01,50,"(256, 256)",constant,lbfgs,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (256, 256), 'learning_rate': 'constant', 'solver': 'lbfgs'}",0.45934959349593496,0.5447154471544715,0.516260162601626,0.491869918699187,0.508130081300813,0.5040650406504065,0.028163427765347585,421
46,3.5886081218719483,0.6678705980303989,0.010062456130981445,0.00249971245151534,logistic,0.01,50,"(256, 256)",constant,sgd,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (256, 256), 'learning_rate': 'constant', 'solver': 'sgd'}",0.23577235772357724,0.23170731707317074,0.23170731707317074,0.23170731707317074,0.23577235772357724,0.23333333333333334,0.0019914550754334755,803
47,29.25012412071228,8.0739996797124,0.013510942459106445,0.0034411897552524616,logistic,0.01,50,"(256, 256)",constant,adam,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (256, 256), 'learning_rate': 'constant', 'solver': 'adam'}",0.4634146341463415,0.46747967479674796,0.47560975609756095,0.45528455284552843,0.43089430894308944,0.45853658536585373,0.01529665668473721,640
48,23.51756672859192,0.6624528214735429,0.014144802093505859,0.004058818705614719,logistic,0.01,50,"(256, 256)",adaptive,lbfgs,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (256, 256), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",0.45934959349593496,0.5447154471544715,0.516260162601626,0.491869918699187,0.508130081300813,0.5040650406504065,0.028163427765347585,421
49,18.060928678512575,2.678235752176821,0.014193391799926758,0.002927190769466052,logistic,0.01,50,"(256, 256)",adaptive,sgd,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (256, 256), 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.23577235772357724,0.23170731707317074,0.23170731707317074,0.23170731707317074,0.23577235772357724,0.23333333333333334,0.0019914550754334755,803
50,30.138870239257812,8.6045130147641,0.013528394699096679,0.003384018968990086,logistic,0.01,50,"(256, 256)",adaptive,adam,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (256, 256), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.4634146341463415,0.46747967479674796,0.47560975609756095,0.45528455284552843,0.43089430894308944,0.45853658536585373,0.01529665668473721,640
51,25.57827272415161,1.2112525336765065,0.016942358016967772,0.008958246141299477,logistic,0.01,50,"(256, 256)",invscaling,lbfgs,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (256, 256), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",0.45934959349593496,0.5447154471544715,0.516260162601626,0.491869918699187,0.508130081300813,0.5040650406504065,0.028163427765347585,421
52,3.4353912830352784,0.4786837292599382,0.013961410522460938,0.0027084626805884905,logistic,0.01,50,"(256, 256)",invscaling,sgd,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (256, 256), 'learning_rate': 'invscaling', 'solver': 'sgd'}",0.23577235772357724,0.23170731707317074,0.23170731707317074,0.23170731707317074,0.23577235772357724,0.23333333333333334,0.0019914550754334755,803
53,29.950964212417603,5.740694820152766,0.014800214767456054,0.0046372003641743185,logistic,0.01,50,"(256, 256)",invscaling,adam,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (256, 256), 'learning_rate': 'invscaling', 'solver': 'adam'}",0.4634146341463415,0.46747967479674796,0.47560975609756095,0.45528455284552843,0.43089430894308944,0.45853658536585373,0.01529665668473721,640
54,1.0063816070556642,0.15541044147980165,0.007353925704956054,0.0015434705845343505,logistic,0.01,100,"(10, 10)",constant,lbfgs,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 100, 'hidden_layer_sizes': (10, 10), 'learning_rate': 'constant', 'solver': 'lbfgs'}",0.5121951219512195,0.5528455284552846,0.5528455284552846,0.524390243902439,0.532520325203252,0.5349593495934959,0.015973075369421545,250
55,0.7626261711120605,0.13446277773136597,0.00846848487854004,0.001009325771174615,logistic,0.01,100,"(10, 10)",constant,sgd,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 100, 'hidden_layer_sizes': (10, 10), 'learning_rate': 'constant', 'solver': 'sgd'}",0.23577235772357724,0.23170731707317074,0.23170731707317074,0.23170731707317074,0.23577235772357724,0.23333333333333334,0.0019914550754334755,803
56,4.792031526565552,0.4966311357674774,0.008474588394165039,0.0030023970539840984,logistic,0.01,100,"(10, 10)",constant,adam,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 100, 'hidden_layer_sizes': (10, 10), 'learning_rate': 'constant', 'solver': 'adam'}",0.44308943089430897,0.42276422764227645,0.45934959349593496,0.45528455284552843,0.42276422764227645,0.440650406504065,0.01555376135748697,676
57,0.8911133766174316,0.06961437105762316,0.006797218322753906,0.0014227188418766872,logistic,0.01,100,"(10, 10)",adaptive,lbfgs,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 100, 'hidden_layer_sizes': (10, 10), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",0.5121951219512195,0.5528455284552846,0.5528455284552846,0.524390243902439,0.532520325203252,0.5349593495934959,0.015973075369421545,250
58,1.4307079792022706,0.13849439539089217,0.0064259529113769535,0.0012077021673911979,logistic,0.01,100,"(10, 10)",adaptive,sgd,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 100, 'hidden_layer_sizes': (10, 10), 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.23577235772357724,0.23170731707317074,0.23170731707317074,0.23170731707317074,0.23577235772357724,0.23333333333333334,0.0019914550754334755,803
59,2.4714109897613525,0.25002943567150127,0.004526948928833008,0.00098905734852039,logistic,0.01,100,"(10, 10)",adaptive,adam,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 100, 'hidden_layer_sizes': (10, 10), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.44308943089430897,0.42276422764227645,0.45934959349593496,0.45528455284552843,0.42276422764227645,0.440650406504065,0.01555376135748697,676
60,0.5605610370635986,0.030451192785092784,0.004612064361572266,0.0002803052506730981,logistic,0.01,100,"(10, 10)",invscaling,lbfgs,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 100, 'hidden_layer_sizes': (10, 10), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",0.5121951219512195,0.5528455284552846,0.5528455284552846,0.524390243902439,0.532520325203252,0.5349593495934959,0.015973075369421545,250
61,0.2534824848175049,0.013114971726491726,0.004489994049072266,0.00013323512841487104,logistic,0.01,100,"(10, 10)",invscaling,sgd,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 100, 'hidden_layer_sizes': (10, 10), 'learning_rate': 'invscaling', 'solver': 'sgd'}",0.14634146341463414,0.15040650406504066,0.15040650406504066,0.14634146341463414,0.14634146341463414,0.14796747967479676,0.001991455075433489,965
62,2.2421737194061278,0.11335907277071369,0.0038678646087646484,0.00034256580141523823,logistic,0.01,100,"(10, 10)",invscaling,adam,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 100, 'hidden_layer_sizes': (10, 10), 'learning_rate': 'invscaling', 'solver': 'adam'}",0.44308943089430897,0.42276422764227645,0.45934959349593496,0.45528455284552843,0.42276422764227645,0.440650406504065,0.01555376135748697,676
63,0.8171747207641602,0.08305122997431433,0.0035523414611816407,0.0008512829515096519,logistic,0.01,100,"(25, 25)",constant,lbfgs,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 100, 'hidden_layer_sizes': (25, 25), 'learning_rate': 'constant', 'solver': 'lbfgs'}",0.532520325203252,0.5609756097560976,0.573170731707317,0.5447154471544715,0.5284552845528455,0.5479674796747966,0.016937127362601355,148
