,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_batch_size,param_early_stopping,param_hidden_layer_sizes,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
49,6.725218772888184,0.13710738459022584,0.005191898345947266,1.971512625430503e-05,0.01,auto,False,"(50, 50)",adaptive,"{'alpha': 0.01, 'batch_size': 'auto', 'early_stopping': False, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive'}",0.5650406504065041,0.5813008130081301,0.5853658536585366,0.540650406504065,0.4796747967479675,0.5504065040650407,0.038701236537924885,22
50,6.7980186462402346,0.1966196653707774,0.005490779876708984,0.0003631258195893576,0.01,auto,False,"(50, 50)",invscaling,"{'alpha': 0.01, 'batch_size': 'auto', 'early_stopping': False, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'invscaling'}",0.5650406504065041,0.5813008130081301,0.5853658536585366,0.540650406504065,0.4796747967479675,0.5504065040650407,0.038701236537924885,22
51,10.241844177246094,0.840813482430988,0.005846261978149414,0.00035724925026313267,0.01,auto,False,"(75, 75)",constant,"{'alpha': 0.01, 'batch_size': 'auto', 'early_stopping': False, 'hidden_layer_sizes': (75, 75), 'learning_rate': 'constant'}",0.5772357723577236,0.5813008130081301,0.6056910569105691,0.556910569105691,0.5121951219512195,0.5666666666666667,0.03134038254861201,1
52,11.18154296875,0.6904862868213285,0.013119316101074219,0.00573733715608723,0.01,auto,False,"(75, 75)",adaptive,"{'alpha': 0.01, 'batch_size': 'auto', 'early_stopping': False, 'hidden_layer_sizes': (75, 75), 'learning_rate': 'adaptive'}",0.5772357723577236,0.5813008130081301,0.6056910569105691,0.556910569105691,0.5121951219512195,0.5666666666666667,0.03134038254861201,1
53,13.938419389724732,0.5921917224475911,0.010827016830444337,0.007177096160999854,0.01,auto,False,"(75, 75)",invscaling,"{'alpha': 0.01, 'batch_size': 'auto', 'early_stopping': False, 'hidden_layer_sizes': (75, 75), 'learning_rate': 'invscaling'}",0.5772357723577236,0.5813008130081301,0.6056910569105691,0.556910569105691,0.5121951219512195,0.5666666666666667,0.03134038254861201,1
54,1.6858227252960205,0.3343864959942705,0.009278345108032226,0.004094580751568049,0.001,50,True,"(25, 25)",constant,"{'alpha': 0.001, 'batch_size': 50, 'early_stopping': True, 'hidden_layer_sizes': (25, 25), 'learning_rate': 'constant'}",0.483739837398374,0.4715447154471545,0.491869918699187,0.483739837398374,0.46747967479674796,0.4796747967479675,0.008906057845612466,79
55,2.435426950454712,0.4147260114564116,0.013691473007202148,0.006309058351371975,0.001,50,True,"(25, 25)",adaptive,"{'alpha': 0.001, 'batch_size': 50, 'early_stopping': True, 'hidden_layer_sizes': (25, 25), 'learning_rate': 'adaptive'}",0.483739837398374,0.4715447154471545,0.491869918699187,0.483739837398374,0.46747967479674796,0.4796747967479675,0.008906057845612466,79
56,1.800292682647705,0.41240048447733246,0.008539199829101562,0.003950323067814371,0.001,50,True,"(25, 25)",invscaling,"{'alpha': 0.001, 'batch_size': 50, 'early_stopping': True, 'hidden_layer_sizes': (25, 25), 'learning_rate': 'invscaling'}",0.483739837398374,0.4715447154471545,0.491869918699187,0.483739837398374,0.46747967479674796,0.4796747967479675,0.008906057845612466,79
57,1.8091312408447267,0.404341954885858,0.0061890602111816405,0.0014663366164928329,0.001,50,True,"(50, 50)",constant,"{'alpha': 0.001, 'batch_size': 50, 'early_stopping': True, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant'}",0.5284552845528455,0.5121951219512195,0.4878048780487805,0.491869918699187,0.5284552845528455,0.5097560975609755,0.017361102848831394,67
58,1.8274338722229004,0.3121537649145431,0.007650566101074219,0.0030439598972299502,0.001,50,True,"(50, 50)",adaptive,"{'alpha': 0.001, 'batch_size': 50, 'early_stopping': True, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive'}",0.5284552845528455,0.5121951219512195,0.4878048780487805,0.491869918699187,0.5284552845528455,0.5097560975609755,0.017361102848831394,67
