,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_batch_size,param_hidden_layer_sizes,param_learning_rate,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
132,0.017902183532714843,0.000134256158723524,0.0007839202880859375,2.6788319414744642e-05,logistic,0.0001,100,10,invscaling,lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 100, 'hidden_layer_sizes': 10, 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
133,0.8937477588653564,0.17672920896292493,0.0006835460662841797,0.00011855374334320139,logistic,0.0001,100,10,invscaling,sgd,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 100, 'hidden_layer_sizes': 10, 'learning_rate': 'invscaling', 'solver': 'sgd'}",0.28125,0.275,0.26875,0.25625,0.29375,0.27499999999999997,0.012500000000000011,615
134,0.9929165840148926,0.22979829548803837,0.0006959915161132812,0.0001274282870434507,logistic,0.0001,100,10,invscaling,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 100, 'hidden_layer_sizes': 10, 'learning_rate': 'invscaling', 'solver': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
135,0.022658777236938477,0.0004925520902719862,0.0008749485015869141,9.104111391699193e-05,logistic,0.0001,100,15,constant,lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 100, 'hidden_layer_sizes': 15, 'learning_rate': 'constant', 'solver': 'lbfgs'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
136,0.9992623805999756,0.19866225879338298,0.0008502960205078125,0.00030893917010960445,logistic,0.0001,100,15,constant,sgd,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 100, 'hidden_layer_sizes': 15, 'learning_rate': 'constant', 'solver': 'sgd'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
137,1.1316092014312744,0.13245423108553042,0.0009346485137939453,0.00020065211297663432,logistic,0.0001,100,15,constant,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 100, 'hidden_layer_sizes': 15, 'learning_rate': 'constant', 'solver': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
138,0.03174691200256348,0.004888554563064613,0.0018646240234375,0.0017753198603829101,logistic,0.0001,100,15,adaptive,lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 100, 'hidden_layer_sizes': 15, 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
139,1.101865291595459,0.05134380305042788,0.001011037826538086,0.00021112880466163595,logistic,0.0001,100,15,adaptive,sgd,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 100, 'hidden_layer_sizes': 15, 'learning_rate': 'adaptive', 'solver': 'sgd'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
140,1.058742094039917,0.13539969700562252,0.0006542205810546875,0.00011432830912815272,logistic,0.0001,100,15,adaptive,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 100, 'hidden_layer_sizes': 15, 'learning_rate': 'adaptive', 'solver': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
141,0.02577962875366211,0.0034923060076179967,0.0009335994720458985,0.00019294409421008194,logistic,0.0001,100,15,invscaling,lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 100, 'hidden_layer_sizes': 15, 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
142,0.6026472568511962,0.11345575336615518,0.0006988525390625,0.00013352780615437696,logistic,0.0001,100,15,invscaling,sgd,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 100, 'hidden_layer_sizes': 15, 'learning_rate': 'invscaling', 'solver': 'sgd'}",0.64375,0.65625,0.64375,0.6625,0.65625,0.6525000000000001,0.007499999999999973,587
143,1.0458327293395997,0.10129274086351935,0.0007533073425292969,9.820548964995899e-05,logistic,0.0001,100,15,invscaling,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 100, 'hidden_layer_sizes': 15, 'learning_rate': 'invscaling', 'solver': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
144,0.01101541519165039,0.00016091095814975081,0.000506734848022461,1.1717587962253584e-05,logistic,0.0001,200,5,constant,lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 200, 'hidden_layer_sizes': 5, 'learning_rate': 'constant', 'solver': 'lbfgs'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
145,0.47606167793273924,0.1135915686226129,0.0006934642791748047,0.0001259972693115594,logistic,0.0001,200,5,constant,sgd,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 200, 'hidden_layer_sizes': 5, 'learning_rate': 'constant', 'solver': 'sgd'}",1.0,1.0,1.0,1.0,0.99375,0.99875,0.002499999999999991,539
146,0.6006535053253174,0.09340587087699181,0.0007130622863769532,0.00010047564286876413,logistic,0.0001,200,5,constant,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 200, 'hidden_layer_sizes': 5, 'learning_rate': 'constant', 'solver': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
147,0.011203575134277343,0.0002878772750358546,0.0005658149719238281,7.034106132906758e-05,logistic,0.0001,200,5,adaptive,lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 200, 'hidden_layer_sizes': 5, 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
148,0.508769178390503,0.11067529681933143,0.000708627700805664,9.552577701407461e-05,logistic,0.0001,200,5,adaptive,sgd,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 200, 'hidden_layer_sizes': 5, 'learning_rate': 'adaptive', 'solver': 'sgd'}",1.0,1.0,1.0,1.0,0.99375,0.99875,0.002499999999999991,539
149,0.5604625701904297,0.12056367515738353,0.0006618499755859375,0.00011103673109367415,logistic,0.0001,200,5,adaptive,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 200, 'hidden_layer_sizes': 5, 'learning_rate': 'adaptive', 'solver': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
150,0.011208724975585938,0.00023438820772221636,0.0005135536193847656,1.35860939833646e-05,logistic,0.0001,200,5,invscaling,lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 200, 'hidden_layer_sizes': 5, 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
151,0.2279886245727539,0.0475051777535138,0.0005844593048095703,9.478637588748922e-05,logistic,0.0001,200,5,invscaling,sgd,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 200, 'hidden_layer_sizes': 5, 'learning_rate': 'invscaling', 'solver': 'sgd'}",0.25,0.25,0.25,0.25,0.25,0.25,0.0,623
152,0.5728856086730957,0.12373445060126217,0.0007403850555419922,7.552558706092489e-05,logistic,0.0001,200,5,invscaling,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 200, 'hidden_layer_sizes': 5, 'learning_rate': 'invscaling', 'solver': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
153,0.019922208786010743,0.0008591045064345165,0.000771474838256836,1.2718597707976027e-05,logistic,0.0001,200,8,constant,lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 200, 'hidden_layer_sizes': 8, 'learning_rate': 'constant', 'solver': 'lbfgs'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
